listing_id,listing_lat,listing_lon,listing_name,mrt_label,mrt_lat,mrt_lon,mrt_dist_m,bus_label,bus_lat,bus_lon,bus_dist_m,attraction_label,attraction_lat,attraction_lon,attraction_dist_m
9.99e+17,1.29441,103.83947,New Deluxe Studio AptWiFi Somerset Orchard Area,FORT CANNING MRT STATION,1.292478928,103.8443283,581,13099.0,1.295780242,103.8396127,153,Hong San See Temple Singapore,1.29300000019576,103.841222000429,250
9.99e+17,1.29595,103.83791,NEW Central Deluxe 2QB StudioSomersetOrchardArea,SOMERSET MRT STATION,1.300252877,103.8391583,498,13091.0,1.295931389,103.8393781,163,Hong San See Temple Singapore,1.29300000019576,103.841222000429,493
1e+18,1.3913075,103.850404,Ang Mo Kio private room,YIO CHU KANG MRT STATION,1.381756046,103.8449473,1223,55059.0,1.392082265,103.8490952,169,The Japanese Cemetery Park,1.36400000042371,103.87583999995,4149
1e+18,1.28026,103.8525,Convenient Cosy City Apartment Room,DOWNTOWN MRT STATION,1.27944619,103.8528404,98,3529.0,1.279399574,103.8527877,101,Lau Pa Sat Singapore,1.28099999966763,103.850439999932,243
1e+18,1.309628606,103.8589713,Executive Double Window Farrer Park,LAVENDER MRT STATION,1.307391879,103.8627846,491,7319.0,1.310388333,103.8587067,89,Sri Veeramakaliamman Temple: Hindu Temple in Singapore,1.30799999960669,103.852579999692,733
1e+18,1.3124389,103.8790786,Masteroom central imperial,ALJUNIED MRT STATION,1.316432612,103.882906,615,80089.0,1.312744836,103.8808052,195,Hajjah Fatimah Mosque,1.30299999989835,103.862850000017,2087
1e+18,1.301185509,103.8412109,Studio Suite around Orchard Road,SOMERSET MRT STATION,1.300252877,103.8391583,251,8137.0,1.300739684,103.841005,55,Fort Canning Park,1.29499999991843,103.846508999953,906
1e+18,1.301421483,103.8406959,Deluxe Suite along Orchard,SOMERSET MRT STATION,1.300252877,103.8391583,215,8137.0,1.300739684,103.841005,83,Hong San See Temple Singapore,1.29300000019576,103.841222000429,938
1.01e+18,1.3109261,103.8618136,Single hotel room,BENDEMEER MRT STATION,1.313672233,103.862978,332,7369.0,1.311408056,103.8623789,83,Hajjah Fatimah Mosque,1.30299999989835,103.862850000017,889
1.01e+18,1.29130256,103.8073622,Modern Duplex Penthouse,QUEENSTOWN MRT STATION,1.294550852,103.8060772,388,11531.0,1.291088333,103.8075308,30,The Interlace,1.28199999962561,103.803050000142,1140
1.01e+18,1.430830281,103.7740503,Modern Asian Peranakan Gem,MARSILING MRT STATION,1.432521148,103.7740746,188,46591.0,1.43068959,103.7732261,93,Kranji War Memorial Landmark in Singapore,1.41899999993219,103.757490000067,2263
1.01e+18,1.294947574,103.8402012,New City Studio AptBalconySomerset Orchard Area,FORT CANNING MRT STATION,1.292478928,103.8443283,535,13099.0,1.295780242,103.8396127,113,Hong San See Temple Singapore,1.29300000019576,103.841222000429,244
1.01e+18,1.3131906,103.8596966,Kallang private room,BENDEMEER MRT STATION,1.313672233,103.862978,369,7329.0,1.312844726,103.8598909,44,Sri Veeramakaliamman Temple: Hindu Temple in Singapore,1.30799999960669,103.852579999692,979
1.01e+18,1.28147397,103.7867015,Clean Comfy Single RM NUSNUH,HAW PAR VILLA MRT STATION,1.282571358,103.7817527,564,15071.0,1.281424722,103.7870142,35,Haw Par Villa: Singapore Theme Park,1.28600000034651,103.783139999845,640
1.01e+18,1.325943379,103.8468791,br apartment at Shan road,NOVENA MRT STATION,1.320440791,103.8438256,700,50179.0,1.326404021,103.8464203,72,Sun Yat Sen Memorial Hall,1.32800000043729,103.846919999956,229
1.02e+18,1.292041688,103.8411308,Shophouse Aesthetic BR in River Valley,FORT CANNING MRT STATION,1.292478928,103.8443283,359,13211.0,1.292416994,103.841096,42,Hong San See Temple Singapore,1.29300000019576,103.841222000429,107
1.02e+18,1.27392,103.84481,bed setup,TANJONG PAGAR MRT STATION,1.276604487,103.8459522,324,3222.0,1.273978369,103.8448956,12,Pinnacle@Duxton,1.27499999975364,103.841419999716,396
1.03e+18,1.3008948,103.837887,TwoBedroom Executive Pan Pacific Serviced Suites,SOMERSET MRT STATION,1.300252877,103.8391583,158,9038.0,1.301542625,103.8385248,101,"Orchard Road, Singapore: Asia's Most Famous Shopping Street",1.30399999967044,103.832489999886,692
1.03e+18,1.29276,103.83909,Heritage Vibes in 2BR River Valley Singapore,FORT CANNING MRT STATION,1.292478928,103.8443283,583,13211.0,1.292416994,103.841096,226,Hong San See Temple Singapore,1.29300000019576,103.841222000429,239
1.03e+18,1.33813065,103.6930683,Cozy Flat Jurong West,PIONEER MRT STATION,1.337586882,103.6973215,477,27511.0,1.339252022,103.6931057,125,"Chinese Heritage Centre, Singapore",1.34400000009745,103.683980000196,1203
1.04e+18,1.300762,103.901126,Marine Parade private room,TANJONG KATONG MRT STATION,1.299254413,103.8973771,449,92249.0,1.301663045,103.9011815,100,Joo Chiat/Katong: Singapore Peranakan Neighbourhood,1.30600000026379,103.9044799998,692
1.04e+18,1.295080988,103.8400455,New Deluxe Cozy Loft Studio SomersetOrchard Area,FORT CANNING MRT STATION,1.292478928,103.8443283,557,13099.0,1.295780242,103.8396127,91,Hong San See Temple Singapore,1.29300000019576,103.841222000429,266
